time,close,high,low,open,volume
,AUDNZD=X,AUDNZD=X,AUDNZD=X,AUDNZD=X,AUDNZD=X
1752105600,1.0895719528198242,1.092020034790039,1.0884000062942505,1.0895719528198242,0
1752192000,1.0913200378417969,1.0953099727630615,1.0906000137329102,1.0913200378417969,0
1752451200,1.0947599411010742,1.0971699953079224,1.094099998474121,1.0947599411010742,0
1752537600,1.0958199501037598,1.096250057220459,1.0936000347137451,1.0958199501037598,0
1752624000,1.0947879552841187,1.098870038986206,1.0936000347137451,1.0947879552841187,0
1752710400,1.0961999893188477,1.097749948501587,1.0914000272750854,1.0961999893188477,0
1752796800,1.0931099653244019,1.0932300090789795,1.09089994430542,1.0931099653244019,0
1753056000,1.0931999683380127,1.0948799848556519,1.0911999940872192,1.0931999683380127,0
1753142400,1.0934720039367676,1.0956250429153442,1.0919400453567505,1.0934720039367676,0
1753228800,1.0923629999160767,1.0930500030517578,1.0894999504089355,1.0923629999160767,0
1753315200,1.0915000438690186,1.09375,1.0907000303268433,1.0915000438690186,0
1753401600,1.092460036277771,1.093209981918335,1.0907000303268433,1.092460036277771,0
1753660800,1.0908000469207764,1.092560052871704,1.0901000499725342,1.0908000469207764,0
1753747200,1.092020034790039,1.0937800407409668,1.0913000106811523,1.092020034790039,0
1753833600,1.0936800241470337,1.0936299562454224,1.089900016784668,1.0936800241470337,0
1753920000,1.0911699533462524,1.0922399759292603,1.0895999670028687,1.0911699533462524,0
1754006400,1.0917199850082397,1.096369981765747,1.0911999940872192,1.0917199850082397,0
1754265600,1.093809962272644,1.0966299772262573,1.093400001525879,1.093809962272644,0
1754352000,1.0941599607467651,1.0973600149154663,1.0935790538787842,1.0941599607467651,0
1754438400,1.0952800512313843,1.096750020980835,1.0943000316619873,1.0952800512313843,0
1754524800,1.0963599681854248,1.09689199924469,1.0925999879837036,1.0963599681854248,0
1754611200,1.093013048171997,1.0962599515914917,1.0923000574111938,1.093013048171997,0
1754870400,1.0954999923706055,1.097749948501587,1.0944000482559204,1.0954999923706055,0
1754956800,1.096560001373291,1.0981600284576416,1.094499945640564,1.096560001373291,0
1755043200,1.0959500074386597,1.0966099500656128,1.0931999683380127,1.0959500074386597,0
1755129600,1.0953799486160278,1.0975699424743652,1.0937999486923218,1.0953799486160278,0
1755216000,1.097309947013855,1.0992799997329712,1.0960999727249146,1.097309947013855,0
1755475200,1.0982600450515747,1.0989099740982056,1.0953999757766724,1.0982600450515747,0
1755561600,1.0963399410247803,1.0961999893188477,1.0930999517440796,1.0963399410247803,0
1755648000,1.1036800146102905,1.106819987297058,1.0935399532318115,1.0948899984359741,0
