time,close,high,low,open,volume
,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
1752105600,1.17311692237854,1.1750881671905518,1.166575312614441,1.17311692237854,0
1752192000,1.1702749729156494,1.1713716983795166,1.1665889024734497,1.1702749729156494,0
1752451200,1.1682106256484985,1.169864296913147,1.1656641960144043,1.1682106256484985,0
1752537600,1.1666297912597656,1.1692078113555908,1.1602139472961426,1.1666297912597656,0
1752624000,1.1607391834259033,1.1716736555099487,1.1564035415649414,1.1607391834259033,0
1752710400,1.1635754108428955,1.1635754108428955,1.1569386720657349,1.1635754108428955,0
1752796800,1.161548137664795,1.1669564247131348,1.1612648963928223,1.161548137664795,0
1753056000,1.1630746126174927,1.1716736555099487,1.1614941358566284,1.1630746126174927,0
1753142400,1.1694538593292236,1.174936294555664,1.1680059432983398,1.1694538593292236,0
1753228800,1.1739156246185303,1.1752538681030273,1.1712344884872437,1.1739156246185303,0
1753315200,1.1774264574050903,1.1787587404251099,1.1733232736587524,1.1774264574050903,0
1753401600,1.1756131649017334,1.1760693788528442,1.1707408428192139,1.1756131649017334,0
1753660800,1.1756821870803833,1.1770660877227783,1.1609952449798584,1.1756821870803833,0
1753747200,1.1596757173538208,1.160092830657959,1.1519941091537476,1.1596757173538208,0
1753833600,1.1550945043563843,1.157273530960083,1.1459347009658813,1.1550945043563843,0
1753920000,1.1429355144500732,1.1460267305374146,1.1406540870666504,1.1429355144500732,0
1754006400,1.142374038696289,1.1582921743392944,1.1394582986831665,1.142374038696289,0
1754265600,1.158668041229248,1.1588828563690186,1.1550945043563843,1.158668041229248,0
1754352000,1.1584129333496094,1.158815622329712,1.1530035734176636,1.1584129333496094,0
1754438400,1.1579166650772095,1.164646029472351,1.156510591506958,1.1579166650772095,0
1754524800,1.1663167476654053,1.1695358753204346,1.1614266633987427,1.1663167476654053,0
1754611200,1.1676650047302246,1.167924165725708,1.1630746126174927,1.1676650047302246,0
1754870400,1.1647952795028687,1.1676785945892334,1.1591111421585083,1.1647952795028687,0
1754956800,1.1618449687957764,1.1694538593292236,1.1599314212799072,1.1618449687957764,0
1755043200,1.1677058935165405,1.1730618476867676,1.1671879291534424,1.1677058935165405,0
1755129600,1.171289324760437,1.1715638637542725,1.1638462543487549,1.171289324760437,0
1755216000,1.1651345491409302,1.171522617340088,1.1647816896438599,1.1651345491409302,0
1755475200,1.1706587076187134,1.1710972785949707,1.166167140007019,1.1706587076187134,0
1755561600,1.1668338775634766,1.169344425201416,1.1641037464141846,1.1668338775634766,0
1755648000,1.1664528846740723,1.1675423383712769,1.1626555919647217,1.1650937795639038,0
