time,close,high,low,open,volume
,EURCHF=X,EURCHF=X,EURCHF=X,EURCHF=X,EURCHF=X
1752102000,0.9304100275039673,0.9305999875068665,0.9297599792480469,0.930429995059967,0
1752105600,0.9305300116539001,0.9307100176811218,0.9297400116920471,0.9303799867630005,0
1752109200,0.9307500123977661,0.9309200048446655,0.9301599860191345,0.9305199980735779,0
1752112800,0.931659996509552,0.9316999912261963,0.9303799867630005,0.9307500123977661,0
1752116400,0.9316999912261963,0.9320499897003174,0.9312099814414978,0.93163001537323,0
1752120000,0.9318000078201294,0.9319999814033508,0.9312700033187866,0.9317100048065186,0
1752123600,0.9319900274276733,0.9321100115776062,0.9314500093460083,0.9318100214004517,0
1752127200,0.9321699738502502,0.9326099753379822,0.9314699769020081,0.9319599866867065,0
1752130800,0.9317499995231628,0.9327399730682373,0.9313399791717529,0.9321900010108948,0
1752134400,0.9324700236320496,0.9327499866485596,0.9307699799537659,0.9317399859428406,0
1752138000,0.9316800236701965,0.9325399994850159,0.9312800168991089,0.932420015335083,0
1752141600,0.9318100214004517,0.9322100281715393,0.9312400221824646,0.9317100048065186,0
1752145200,0.9317200183868408,0.9321200251579285,0.9311100244522095,0.9318000078201294,0
1752148800,0.9322699904441833,0.9325299859046936,0.9312099814414978,0.9317399859428406,0
1752152400,0.9323999881744385,0.9327600002288818,0.9316200017929077,0.9322599768638611,0
1752156000,0.9313799738883972,0.9326000213623047,0.9305999875068665,0.9323899745941162,0
1752159600,0.9315900206565857,0.9318000078201294,0.9306100010871887,0.9313899874687195,0
1752163200,0.9321100115776062,0.9322800040245056,0.931190013885498,0.9315900206565857,0
1752166800,0.9320200085639954,0.932129979133606,0.9313200116157532,0.9320999979972839,0
1752170400,0.9319400191307068,0.932200014591217,0.9313200116157532,0.9320099949836731,0
1752174000,0.9316800236701965,0.9320200085639954,0.9308500289916992,0.9319599866867065,0
1752177600,0.9322900176048279,0.9325199723243713,0.9308300018310547,0.9316800236701965,0
1752181200,0.9323800206184387,0.9325299859046936,0.9313300251960754,0.932200014591217,0
1752184800,0.9322100281715393,0.9325699806213379,0.9317399859428406,0.9325000047683716,0
1752188400,0.9322800040245056,0.9323999881744385,0.9317100048065186,0.9322199821472168,0
1752192000,0.9310500025749207,0.9326199889183044,0.9300100207328796,0.9322800040245056,0
1752195600,0.9313099980354309,0.93163001537323,0.9304400086402893,0.9310399889945984,0
1752199200,0.9312099814414978,0.9315500259399414,0.9306700229644775,0.9313200116157532,0
1752202800,0.9314500093460083,0.9315999746322632,0.9306899905204773,0.9312300086021423,0
1752206400,0.9311699867248535,0.9315000176429749,0.9305999875068665,0.9314600229263306,0
1752210000,0.9309200048446655,0.9314500093460083,0.9305499792098999,0.9311699867248535,0
1752213600,0.9313499927520752,0.931439995765686,0.930400013923645,0.9309099912643433,0
1752217200,0.9311599731445312,0.9317200183868408,0.9306600093841553,0.9313300251960754,0
1752220800,0.9313799738883972,0.9316999912261963,0.9303600192070007,0.9311699867248535,0
1752224400,0.9306700229644775,0.9315299987792969,0.9301499724388123,0.9313899874687195,0
1752228000,0.9303100109100342,0.9309999942779541,0.9298200011253357,0.9306700229644775,0
1752231600,0.9306899905204773,0.9315000176429749,0.9297900199890137,0.9303100109100342,0
1752235200,0.9308300018310547,0.9314000010490417,0.9302099943161011,0.9306700229644775,0
1752238800,0.930679976940155,0.9318000078201294,0.9303299784660339,0.9308199882507324,0
1752242400,0.9311400055885315,0.9318000078201294,0.9300100207328796,0.9307299852371216,0
1752246000,0.9312099814414978,0.9317600131034851,0.9307000041007996,0.9311699867248535,0
1752249600,0.9308500289916992,0.9315599799156189,0.9304400086402893,0.9312099814414978,0
1752253200,0.9315500259399414,0.9316099882125854,0.930429995059967,0.930840015411377,0
1752256800,0.9317100048065186,0.9318600296974182,0.9307299852371216,0.9315699934959412,0
1752260400,0.9313700199127197,0.9317600131034851,0.9308900237083435,0.9317200183868408,0
1752264000,0.9306100010871887,0.9315999746322632,0.9302399754524231,0.9313799738883972,0
1752267600,0.930869996547699,0.930869996547699,0.930869996547699,0.930869996547699,0
1752447600,0.9308000206947327,0.930899977684021,0.9297299981117249,0.9301499724388123,0
1752451200,0.9307900071144104,0.9309200048446655,0.9299899935722351,0.9308099746704102,0
1752454800,0.9307000041007996,0.9309999942779541,0.9302700161933899,0.9307799935340881,0
1752458400,0.9307600259780884,0.9309300184249878,0.930180013179779,0.9307199716567993,0
1752462000,0.9308099746704102,0.9310299754142761,0.9302300214767456,0.9307500123977661,0
1752465600,0.9308300018310547,0.9310200214385986,0.9303500056266785,0.9308300018310547,0
1752469200,0.9304400086402893,0.930899977684021,0.92985999584198,0.930840015411377,0
1752472800,0.9306300282478333,0.9309399724006653,0.9299100041389465,0.9304199814796448,0
1752476400,0.9320300221443176,0.9320300221443176,0.9302200078964233,0.930649995803833,0
1752480000,0.9312000274658203,0.9320999979972839,0.9305800199508667,0.9320200085639954,0
1752483600,0.9317100048065186,0.9317299723625183,0.9305099844932556,0.9312000274658203,0
1752487200,0.9311500191688538,0.9318100214004517,0.9305099844932556,0.9316999912261963,0
1752490800,0.9305099844932556,0.9315099716186523,0.9300699830055237,0.9312000274658203,0
1752494400,0.9302300214767456,0.9307000041007996,0.9295300245285034,0.9305099844932556,0
1752498000,0.9300400018692017,0.9307399988174438,0.9291700124740601,0.9302700161933899,0
