time,close,high,low,open,volume
,NZDCHF=X,NZDCHF=X,NZDCHF=X,NZDCHF=X,NZDCHF=X
1752105600,0.4754999876022339,0.4797700047492981,0.47519999742507935,0.47540000081062317,0
1752192000,0.481220006942749,0.4812999963760376,0.4777800142765045,0.4811600148677826,0
1752451200,0.4784899950027466,0.47881001234054565,0.4754999876022339,0.478300005197525,0
1752537600,0.47633999586105347,0.4781099855899811,0.4754999876022339,0.4763599932193756,0
1752624000,0.4770199954509735,0.47804000973701477,0.47429999709129333,0.4772990047931671,0
1752710400,0.47606998682022095,0.4772300124168396,0.4742499887943268,0.4760400056838989,0
1752796800,0.4771200120449066,0.47898998856544495,0.47699999809265137,0.47714999318122864,0
1753056000,0.47679001092910767,0.47766000032424927,0.47589999437332153,0.4768199920654297,0
1753142400,0.4763000011444092,0.4765799939632416,0.4731000065803528,0.47631001472473145,0
1753228800,0.4760499894618988,0.47968998551368713,0.475600004196167,0.47606000304222107,0
1753315200,0.47892001271247864,0.4810200035572052,0.47859999537467957,0.4790099859237671,0
1753401600,0.4797399938106537,0.4800800085067749,0.47760000824928284,0.47968000173568726,0
1753660800,0.47859999537467957,0.4796999990940094,0.47620001435279846,0.47867000102996826,0
1753747200,0.479559987783432,0.48069000244140625,0.47839999198913574,0.47955000400543213,0
1753833600,0.4794900119304657,0.4808099865913391,0.4781999886035919,0.4796299934387207,0
1753920000,0.4802800118923187,0.48177000880241394,0.4779999852180481,0.47999998927116394,0
1754006400,0.4791100025177002,0.47918999195098877,0.47429999709129333,0.4791199862957001,0
1754265600,0.4753499925136566,0.4785600006580353,0.47540000081062317,0.47541001439094543,0
1754352000,0.47742000222206116,0.4781399965286255,0.47519999742507935,0.47745999693870544,0
1754438400,0.4767000079154968,0.47898000478744507,0.476500004529953,0.4766800105571747,0
1754524800,0.47773000597953796,0.48153001070022583,0.47762998938560486,0.477649986743927,0
1754611200,0.4808399975299835,0.48194000124931335,0.48010000586509705,0.4808200001716614,0
1754870400,0.4802500009536743,0.4823099970817566,0.4790000021457672,0.48017001152038574,0
1754956800,0.48217999935150146,0.48247000575065613,0.4790000021457672,0.4823000133037567,0
1755043200,0.4801500141620636,0.48159000277519226,0.47920000553131104,0.48019999265670776,0
1755129600,0.48121100664138794,0.4819900095462799,0.4772000014781952,0.4811600148677826,0
1755216000,0.4779999852180481,0.4782800078392029,0.476500004529953,0.4781399965286255,0
1755475200,0.47804999351501465,0.47955000400543213,0.4763000011444092,0.4781099855899811,0
1755561600,0.47811999917030334,0.478630006313324,0.47519999742507935,0.47824999690055847,0
1755648000,0.4684300124645233,0.47690001130104065,0.4678199887275696,0.4753600060939789,0
