time,close,high,low,open,volume
,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
1752102000,1.1727453470230103,1.1728830337524414,1.1727453470230103,1.1728830337524414,0
1752102300,1.1727453470230103,1.1727453470230103,1.1727453470230103,1.1727453470230103,0
1752102600,1.1726078987121582,1.1727453470230103,1.1726078987121582,1.1727453470230103,0
1752102900,1.1727453470230103,1.1727453470230103,1.1726078987121582,1.1727453470230103,0
1752103200,1.1730204820632935,1.1730204820632935,1.1727453470230103,1.1727453470230103,0
1752103500,1.1731581687927246,1.1731581687927246,1.1730204820632935,1.1730204820632935,0
1752103800,1.1730204820632935,1.1731581687927246,1.1728830337524414,1.1731581687927246,0
1752104100,1.1732958555221558,1.1732958555221558,1.1730204820632935,1.1730204820632935,0
1752104400,1.1731581687927246,1.1732958555221558,1.1731581687927246,1.1732958555221558,0
1752104700,1.1731581687927246,1.1731581687927246,1.1731581687927246,1.1731581687927246,0
1752105000,1.1731581687927246,1.173433542251587,1.1731581687927246,1.1732958555221558,0
1752105300,1.1742602586746216,1.1742602586746216,1.1731581687927246,1.1731581687927246,0
1752105600,1.1743981838226318,1.1743981838226318,1.1739845275878906,1.1739845275878906,0
1752105900,1.1746740341186523,1.1748120784759521,1.1742602586746216,1.1742602586746216,0
1752106200,1.1746740341186523,1.1749500036239624,1.1746740341186523,1.1748120784759521,0
1752106500,1.1748120784759521,1.1748120784759521,1.1745359897613525,1.1746740341186523,0
1752106800,1.1748120784759521,1.1748120784759521,1.1746740341186523,1.1746740341186523,0
1752107100,1.1748120784759521,1.1749500036239624,1.1748120784759521,1.1748120784759521,0
1752107400,1.1748120784759521,1.1750881671905518,1.1748120784759521,1.1749500036239624,0
1752107700,1.1750881671905518,1.1750881671905518,1.1746740341186523,1.1746740341186523,0
1752108000,1.1752262115478516,1.1752262115478516,1.1749500036239624,1.1749500036239624,0
1752108300,1.1750881671905518,1.1750881671905518,1.1749500036239624,1.1749500036239624,0
1752108600,1.1745359897613525,1.1750881671905518,1.1745359897613525,1.1750881671905518,0
1752108900,1.1748120784759521,1.1748120784759521,1.1746740341186523,1.1746740341186523,0
1752109200,1.1745359897613525,1.1748120784759521,1.1745359897613525,1.1746740341186523,0
1752109500,1.1745359897613525,1.1746740341186523,1.1745359897613525,1.1746740341186523,0
1752109800,1.1742602586746216,1.1745359897613525,1.1742602586746216,1.1745359897613525,0
1752110100,1.1743981838226318,1.1743981838226318,1.1742602586746216,1.1742602586746216,0
